panoid	id	title	lat	lng	pitch	heading
8-AuRvJ23e5oSW1B4emHxA	tommy-bahama-disney-springs	Tommy Bahama, Disney Springs	28.369535	-81.518241	13.12	312.41
NOg5qUoOO-oAAAQ3o3Oujg	frontera-disney-springs	Frontera, Disney Springs	28.370626	-81.517184	5.66	238.29
SiGfH4lRpGeNbOtJ_pnF0g	luxury-of-time-disney-springs	Luxury of Time, Disney Springs	28.369653	-81.516877	9.1	76.06
SCQqmW2ORcY8QDU9p_Gggg	origins-disney-springs	Origins, Disney Springs	28.369605	-81.517266	10.82	112.99
pxmyMt5AYotO913f0lnoGg	disneys-typhoon-lagoon-water-park	Disney's Typhoon Lagoon Water Park	28.365913	-81.53062	3.32	352.09
DzfbHjVbA0KY4NKGCkyfoA	under-armour-2nd-floor-disney-springs	Under Armour 2nd Floor, Disney Springs	28.370456	-81.516296	4.49	82.46
-oPJROvC0nhiyN0fnbEq2Q	disneys-blizzard-beach-water-park	Disney's Blizzard Beach Water Park	28.350965	-81.574868	-8.48	300.43
K0VXOZqM9SA0k2HDKdIj5A	disneys-animal-kingdom-theme-park	Disney's Animal Kingdom Theme Park	28.357099	-81.590331	-10.96	88.37
QuV5xR4DW5YL05brvYmiFg	downtown-disney-district	Downtown Disney District	33.809179	-117.923211	-15.49	208.72
sNRStU-93bOKBA1czBmyHA	disney-california-adventure-park	Disney California Adventure Park	33.805662	-117.921488	-4.08	204.13
4tSxSOLQzxsAAAQ3j7CRVg	mark-twain-riverboat-3rd-level-disneyland	Mark Twain Riverboat 3rd Level, Disneyland	33.812261	-117.92067	6.35	51.44
tZC5Bsj0HYUAAAQvvlrauw	blue-bayou-disneyland	Blue Bayou, Disneyland	33.810991	-117.921182	7.64	158.64
5XOQJO1LlT8AAAQvxb75SA	elias-and-company-downtown-disney	Elias and Company, Downtown Disney	33.808121	-117.918787	-2.09	1.39
fq-2VfochBQw3ygXkGZxsA	bibbidi-bobbidi-botique-disney-springs	Bibbidi Bobbidi Botique, Disney Springs	28.372938	-81.513896	3.15	55.68
8TCqgTnwoWCq46L8GpN5Lw	tusker-house-restaurant-disneys-animal-kingdom	Tusker House Restaurant, Disney's Animal Kingdom	28.358564	-81.592135	14.48	32.59
2Q4NRijXDK4AAAQvwsf69g	plaza-inn-disneyland	Plaza Inn, Disneyland	33.811644	-117.918452	3.59	21.71
cxSfKmnl7DEAAAQvxaMJIQ	the-ganachery-disney-springs	The Ganachery, Disney Springs	28.371004	-81.518262	-9.06	121.28
x7rjw1RlwgEAAAQvvLBlvw	tortilla-jos-downtown-disney	Tortilla Jo's, Downtown Disney	33.809516	-117.923703	-4.84	339.22
I7BPC1WlKMazJydy7lf3hw	under-armour-disney-springs	Under Armour, Disney Springs	28.370438	-81.516297	3.66	285.68
4OhyJ5WKKi4AAAQvvLmZWA	world-of-disney-ca-downtown-disney	World of Disney CA, Downtown Disney	33.808466	-117.92152	-13.46	167.37
NS9xCMkoKVUAAAQvxZ0BsA	morimoto-asia-disney-springs	Morimoto Asia, Disney Springs	28.370896	-81.51781	-16.02	311.77
En8zCVyYGLwAAAQ1y9jvDQ	garden-grill-epcot	Garden Grill Epcot	28.373896	-81.552335	16.24	336.86
kPdZ-ihcAZsAAAQ3j-TTcA	d-street-downtown-disney	D Street, Downtown Disney	33.808996	-117.923176	1.82	350.22
IsNN8x99UxsqvCEtK9LQHw	world-of-coca-cola-disney-springs	World of Coca Cola, Disney Springs	28.369297	-81.519027	16.36	0.94
w5DVeDbsBgEAAAQ7Lryh0g	raglan-road-irish-pub-disney-springs	Raglan Road Irish Pub, Disney Springs	28.371044	-81.517772	-12.56	11.82
bNLlUqZmpYAAAAQvwsHiLw	cinderellas-royal-table-2nd-level-magic-kingdom	Cinderella's Royal Table 2nd Level, Magic Kingdom	28.419587	-81.581153	0.87	357.68
8E8XhK2ABhUAAAQvvK5KLQ	world-of-disney-downtown-disney	World of Disney, Downtown Disney	33.808569	-117.921635	-23.16	129.82
WD2yeu6f-2QB09UNCKfUTA	sephora-disney-springs	Sephora, Disney Springs	28.369873	-81.516618	9.01	141.22
eWzMhZGP1l8yQ--NhJT5hw	disney-springs	Disney Springs	28.372017	-81.516098	-1.27	45.88
UgglNL_jmY4_TpXJrU2O2w	disneys-hollywood-studios	Disney's Hollywood Studios	28.359393	-81.560585	-30.88	281.43
j3LgPQ3FDGsAAAQvxblCvw	trolley-treats-downtown-disney	Trolley Treats, Downtown Disney	33.808008	-117.919086	1.53	338.22
0zAnONfsrjkAAAQ3odXRng	lily-pulitzer-disney-springs	Lily Pulitzer, Disney Springs	28.369485	-81.517745	-17.34	167.0
JgJfrdbj7n4AAAQ3j7CRSA	mark-twain-riverboat-2nd-level-disneyland	Mark Twain Riverboat 2nd Level, Disneyland	33.812252	-117.920661	5.78	339.87
XGHaGOOl9eYAAAQ3odZYDw	edwin-beiner-disney-springs	Edwin Beiner, Disney Springs	28.370821	-81.516721	-0.54	16.2
gWbVDhxN9SkAAAQvvlrVBA	carthay-circle-restaurant-downtown-disney	Carthay Circle Restaurant, Downtown Disney	33.80744	-117.918942	-5.01	131.11
xwX0KpGIQIQAAAQvvJKhsw	rose-crown-dining-room-epcot	Rose & Crown Dining Room, Epcot	28.370633	-81.551676	-9.85	175.03
fZpK_OwWjV1bmVJCNG4uzw	world-of-coca-cola-2nd-floor-disney-springs	World of Coca Cola 2nd Floor, Disney Springs	28.369313	-81.519078	9.47	279.55
8_KGxythFFkAAAQvvIzCtg	disneys-days-of-christmas-disney-springs	Disney's Days of Christmas, Disney Springs	28.373042	-81.515279	4.34	359.01
wWr6_bMzRhsAAAQvvKbvuA	lego-store-downtown-disney	Lego Store, Downtown Disney	33.80897	-117.924363	-6.58	140.7
rl42-YZmo40AAAQvPIZskQ	chefs-de-france-epcot	Chefs de France, Epcot	28.369007	-81.552589	7.85	199.17
1AmAGLAmdLUAAAQvwsHKiQ	cinderellas-royal-table-magic-kingdom	Cinderella's Royal Table, Magic Kingdom	28.419509	-81.581092	0.0	0.0
qBOlw0hjsrYAAAQvPF69Fw	tonys-town-square-restaurant-magic-kingdom	Tony's Town Square Restaurant, Magic Kingdom	28.416943	-81.58066	9.36	49.75
xWqQ2FKQMAIAAAQvvKgc_A	wonderground-gallery-downtown-disney	Wonderground Gallery, Downtown Disney	33.808985	-117.923277	4.98	357.88
c4qeVHE8_loAAAQ10DLWug	world-of-disney-fl-disney-springs	World of Disney FL, Disney Springs	28.371605	-81.514939	-19.75	189.0
EF7_aJ6Xq10AAAQ1t0MwRw	50s-prime-time-cafe-disneys-hollywood-studios	50's Prime Time Cafe, Disney's Hollywood Studios	28.357278	-81.558934	-15.17	47.29
PngpUG2bNSUAAAQ3o3OrYw	amorettes-patisserie-disney-springs	Amorette's Patisserie, Disney Springs	28.37079	-81.515487	6.85	259.41
0mU5g2sILqTJC95hUhgdqw	anthropologie-disney-springs	Anthropologie, Disney Springs	28.370109	-81.516669	9.65	252.7
2pBeTGtZgB0AAAQ3o5bRBA	tiffins-restaurant-disneys-animal-kingdom	Tiffins Restaurant, Disney's Animal Kingdom	28.357194	-81.591375	1.46	8.79
jpu7qa5gM3QAAAQvxds4nw	jock-lindseys-hangar-bar-disney-springs	Jock Lindsey's Hangar Bar, Disney Springs	28.371405	-81.518244	-22.19	290.98
vlXS5W-lSh3-0p7hbptVCA	magic-kingdom-theme-park	Magic Kingdom Theme Park	28.418732	-81.581301	-4.5	0.72
t9V-eKLUkocAAAQvxerK2g	star-wars-launch-bay-disneyland	Star Wars Launch Bay, Disneyland	33.811871	-117.916315	5.2	142.8
vPsvJPj3K6oAAAQvvKO0jQ	marcelines-confectionery-downtown-disney	Marceline's Confectionery, Downtown Disney	33.80881	-117.922661	9.92	215.0
-hVT_EKXo9AAAAQ3kl1lZA	be-our-guest-restaurant-magic-kingdom	Be Our Guest Restaurant, Magic Kingdom	28.42143	-81.58085	2.16	310.9
LTQX9A-Tppn3nJXwXN8xHQ	homecoming-disney-springs	Homecoming, Disney Springs	28.370495	-81.518119	10.6	158.37
b1h2x5ucBbkAAAQvvg3n_Q	coral-reef-restaurant-epcot	Coral Reef Restaurant, Epcot	28.374965	-81.550439	2.2	352.41
fsilh4DtIkw_V6s9wtpBaQ	blaze-disney-springs	Blaze, Disney Springs	28.370012	-81.518248	0.81	110.66
pEFyRagdP-DFGWSUMkK7EQ	world-of-coca-cola-3rd-floor-disney-springs	World of Coca Cola 3rd Floor, Disney Springs	28.36931	-81.519091	4.36	273.78
RjFVQFRvkLEAAAQ7LvOYDw	teppan-edo-epcot	Teppan Edo, Epcot	28.367569	-81.550736	8.69	349.82
dSdp1-qeRXlRcXj3gGNJww	sugarboo-co-disney-springs	Sugarboo & Co., Disney Springs	28.369618	-81.518142	5.08	2.18
acGm5-b_2n8AAAQ1t0W4XA	sci-fi-dine-in-theater-disneys-hollywood-studios	Sci-Fi Dine-In Theater, Disney's Hollywood Studios	28.355885	-81.559462	-5.54	217.88
CBEJVjnk7BIAAAQ3o5ZiNA	johnny-was-disney-springs	Johnny Was, Disney Springs	28.369553	-81.517507	-7.53	171.62
zI38W3tG5FQAAAQ1t0UCWQ	hollywood-vine-disneys-hollywood-studios	Hollywood & Vine, Disney's Hollywood Studios	28.35753	-81.559156	0.99	8.29
-s0YnGwxXbkAAAQvxeb2bw	skipper-canteen-magic-kingdom	Skipper Canteen, Magic Kingdom	28.418587	-81.582617	6.82	357.03
r1Z-aqt-h-DwE6-oEV_K7A	espn-wide-world-of-sports	ESPN Wide World of Sports	28.337832	-81.554688	-14.76	274.81
GQSM1ssw7-YV0RYdM0epsQ	disneyland-park	Disneyland Park	33.812034	-117.91897	-5.26	8.3
UWxuhZsBBn3yFRUGXSHyWA	shore-disney-springs	Shore, Disney Springs	28.370056	-81.516485	-15.78	131.14
X0wiDHD4rlQAAAQvxcA4Gw	ramones-disney-california-adventure	Ramones, Disney California Adventure	33.805373	-117.918705	3.38	64.52
TLfT9R_BulwAAAQ1t0glvg	san-angel-inn-restaurant-epcot	San Angel Inn Restaurant, Epcot	28.371349	-81.5478	-0.74	357.05
81P3Bni5o5sAAAQvPISRow	monsieur-paul-epcot	Monsieur Paul, Epcot	28.368844	-81.552758	-10.62	50.05
fW3ZvfddjaMAAAQ3sb3tDQ	build-a-bear-workshop-downtown-disney	Build-A-Bear Workshop, Downtown Disney	33.809217	-117.923024	-14.41	6.83
IjSiyGtxHuMAAAQvvJ_rZw	la-brea-bakery-downtown-disney	LA Brea Bakery, Downtown Disney	33.808845	-117.920173	-0.77	187.3
SzskUvqs7xQAAAQ3iSmDqw	adventureland-bazaar-disneyland	Adventureland Bazaar, Disneyland	33.811689	-117.919951	4.46	16.23
F9Sxc_z8IWkAAAQvvI7T2A	biergarten-restaurant-epcot	Biergarten Restaurant, Epcot	28.368169	-81.546822	-6.54	5.36
QaACcfgLXVMAAAQ7LsFIPw	tokyo-dining-epcot	Tokyo Dining, Epcot	28.367684	-81.550629	-0.12	27.33
O6kss4oVI-0AAAQ10VR18w	the-hollywood-brown-derby-disneys-hollywood-studios	The Hollywood Brown Derby, Disney's Hollywood Studios	28.357468	-81.560262	-7.69	348.59
zasrtmJsorAAAAQvvKsL_Q	fossil-downtown-disney	Fossil, Downtown Disney	33.808917	-117.92313	9.13	342.84
ky6XK4DG_PwAAAQ3o5Zl8A	levis-disney-springs	Levi's, Disney Springs	28.370816	-81.515713	-5.0	136.22
Klfp8Z8ThjMAAAQ3odWTrw	trophy-room-disney-springs	Trophy Room, Disney Springs	28.370643	-81.516631	2.2	193.07
u88lq5kHZ0sAAAQ7LvOYHQ	la-hacienda-de-san-angel-epcot	La Hacienda de San Angel, Epcot	28.371232	-81.547527	-12.72	242.24
b7aLKFI7CowAAAQ3j7ANuQ	royal-hall-disneyland	Royal Hall, Disneyland	33.812659	-117.919495	-15.93	324.79
WSxiWLib9WOnyc9BIt0kcQ	pandora-the-world-of-avatar	Pandora - The World of Avatar	28.355312	-81.591708	-20.53	265.06
-lNsVqE24KwAAAQvvKdEOw	sephora-downtown-disney	Sephora, Downtown Disney	33.808634	-117.922493	-26.29	183.81
GOdIBjIpa_cO1b3WcB1UfQ	moeraki-boulders	Moeraki Boulders	-45.345542	170.826616	4.32	357.13
MDc98HOoWjwy-tNKXOjCZw	margaret-mahy-family-playground	Margaret Mahy Family Playground	-43.528108	172.640847	1.02	148.25
7opiGSXS6T6OpEmKOWhsvA	mount-manaia-track-lookout	Mount Manaia Track Lookout	-35.817754	174.517055	0.68	234.39
krAIBDdg1Q3tjn3k08vJbg	hells-gate	Hells Gate	-38.05919	176.359006	5.59	209.0
IOvWAw_-rVk4l_MrrDg7YQ	waitangi-treaty-grounds	Waitangi Treaty Grounds	-35.267915	174.082015	-12.38	105.97
bGpwVTJMS7YAAARAtEOHzw	ruakuri-cave	Ruakuri Cave	-38.267912	175.078275	-0.76	28.84
7t32k2yIEQUcNfwCmI6Gpg	cardrona-alpine-resort	Cardrona Alpine Resort	-44.872688	168.948297	-11.94	310.52
T2-ks8IKQ-Vy-tQoycoHUg	fox-glacier-te-moeka-o-tuawe	Fox Glacier / Te Moeka o Tuawe	-43.504746	170.091583	-3.97	119.59
Y90ZYJ9cqEkbEM3-Hf8u-Q	tiritiri-matangi-island	Tiritiri Matangi Island	-36.605472	174.897535	-14.97	199.89
A4ltE9iaF4v9SQNfeASDjw	cathedral-cove	Cathedral Cove	-36.828453	175.790255	7.57	334.5
TP7LY8cym_QjbSFrRIKjVA	white-island-whakaari	White Island / Whakaari	-37.523046	177.186473	-8.77	310.29
hGpj0LvagVYAAAQvxjSeQQ	puzzling-world	Puzzling World	-44.696499	169.161261	-7.16	143.73
yg62xUMBE2EJP0MLK6wSgw	rangitoto-island	Rangitoto Island	-36.787813	174.857982	-0.16	236.53
9xlIindClgs-xpI_9vWR3A	queenstown-skyline	Queenstown Skyline	-45.0257	168.648249	-0.32	119.58
9l8bOtKyptwIrqQKilAfYg	te-paki-sanddunes	Te Paki Sanddunes	-34.526801	172.769852	-9.81	189.67
uOR8luhgWuUlePoj7AO-Cg	larnach-castle	Larnach Castle	-45.861697	170.6266	-13.2	78.12
OYnf1Dk4lzdiARy1iZNmwA	dunedin-railway-station	Dunedin Railway Station	-45.875155	170.5085	-8.03	105.56
fBvclBxafqtLIyqvXtpJ5g	ogo-rotorua	OGO Rotorua	-38.105306	176.219448	1.2	70.51
LzDEy12zXaYAAAQ5NWFFoQ	classics-museum	Classics Museum	-37.784532	175.253602	8.79	93.25
ArdgEizBgq1S1zyt19r-vw	okere-falls	Okere Falls	-38.011086	176.344427	6.79	178.78
3cuGX9CK6rQAAARAtEFKPQ	yongpyong-alpine-centre	Yongpyong Alpine Centre	37.644345	128.681101	-5.58	212.29
ATa2a1T-vFcAAARAtEBVEA	alpensia-cross-country-skiing-centre	Alpensia Cross-Country Skiing Centre	37.663732	128.685203	-10.01	24.99
D0bE5NDVKwsAAAQ4ACNMcw	wonju-airport	Wonju Airport	37.459057	127.976723	-1.46	86.33
7KJoW60JviEAAAQvyAYy_g	gangneung-hockey-centre	Gangneung Hockey Centre	37.776479	128.900841	3.44	105.22
fINHUwKCL0UAAARAtEBRkQ	pyeongchang-station	Pyeongchang Station	37.56175	128.430212	-1.61	55.12
h31BS71FsEgAAAQrBkfpIw	gangneung-oval	Gangneung Oval	37.778722	128.899796	-4.92	84.12
pLhJ_EFgnAE8g6KzzEFmYw	chuncheon-myeongdong-dakgalbi-street	Chuncheon Myeongdong Dakgalbi Street	37.879126	127.727433	-9.59	48.82
P1KL4DGSwuUAAARAtD_NXw	wondae-ri-birch-forest	Wondae-ri Birch Forest	37.99663	128.200484	-4.36	62.94
75Vn56HpGewAAARAtEA1Ug	gangreung-station	Gangreung Station	37.76443	128.899924	-12.41	266.31
lVkI42xPy9oAAARAtEBsCg	hoengseong-station	Hoengseong Station	37.483524	128.01014	-0.11	176.83
IOWzuElS_VAAAAQ4AJW21A	yangyang-international-airport	Yangyang International Airport	38.058171	128.662542	-9.65	76.26
7DgQepPj5yIAAARAtD-6Zg	alpensia-biathlon-centre	Alpensia Biathlon Centre	37.662895	128.687777	0.0	0.0
kW5DbLm4VLsAAAQrBkmqng	alpensia-sliding-centre	Alpensia Sliding Centre	37.651846	128.678005	-12.32	56.41
nCVH5-D7cmwAAAQvxgP5VQ	jeongseon-arirang-5-day-market	Jeongseon Arirang 5-day Market	37.380559	128.664453	-4.17	256.7
bV538ZL34REAAARAtD_3dA	pheonix-snow-park	Pheonix Snow Park	37.578305	128.322952	2.43	8.61
GFAGtfs10WsAAAQ5_7MMbA	seongyojang-house	Seongyojang House	37.786416	128.884881	0.48	194.88
hwT2QI2otcoAAARAtEA9LQ	manjong-station	Manjong Station	37.353754	127.893219	-2.99	278.58
OyifYqAbebQAAARAtEAGOQ	jinbu-station	Jinbu Station	37.642291	128.574522	-0.82	79.43
qJP0-wuhGNAAAAQvxgR4-A	chuncheon-station	Chuncheon Station	37.88422	127.71647	-3.27	56.76
hxmKopopR6QAAAQrBkoRXQ	alpensia-ski-jumping-centre	Alpensia Ski Jumping Centre	37.66303	128.681215	-12.2	256.45
EAd_01pAZhoAAAQvxgQKHw	jeongdongjin-station	Jeongdongjin Station	37.691477	129.032715	2.06	3.97
bOI-wKkp-IMAAARAtEAUfA	jeongseong-alpine-centre	Jeongseong Alpine Centre	37.446056	128.599491	-13.99	12.91
TPBALILch6gAAARAtEAP0A	dunnae-station	Dunnae Station	37.509686	128.22112	3.16	56.2
n2-ZkKRQOrMAAAQ5_7MsXQ	kwandong-hockey-centre	Kwandong Hockey Centre	37.738551	128.87737	1.53	206.39
CKurj6h7ix4AAAQvyAcxZw	gangneung-ice-arena	Gangneung Ice Arena	37.779504	128.896967	-6.85	155.73
-BcGayUP5Fvc/WH4CsioYYQI/AAAAAAAAB2c/9Dn_S-AvaZID46Wv_piiSDpy99V0qPFiACJkCGAYYCw	valley-of-geysers-1	Valley of Geysers/Камчатка	54.437749	160.136721	-1.51	234.2
-3wPdPCcLH4E/VNHWjIR0RcI/AAAAAAAADys/kTBv525QqCAVdUxCfJuCv_7gIO9AOeh1wCJkCGAYYCw	verkhnyaya-balkariya	Verkhnyaya Balkariya	43.123164	43.45733	-21.52	17.27
-2UxglVLYWBM/V5HEwxko69I/AAAAAAAAcqk/RdbVAiBvjWkMi9_zQepgTOL9ghCTXKtBgCJkCGAYYCw	novodevichy-convent	Novodevichy Convent	55.728878	37.557037	6.31	327.32
-dA2IM2XEvbs/VBc7VGOyLmI/AAAAAAAABG8/wykUHLKGoTEKe7rFIX-vf4mwFAZi0uqLACJkCGAYYCw	moskow-tagansky-district	Moskow, Tagansky District	55.735399	37.649637	-4.54	293.6
-3QwFutuPWJc/VlvILu_gaRI/AAAAAAAAH2g/J2kxtS_l8PUCbwMrl2DT_x9_k4e3dTWZwCJkCGAYYCw	yankicha	Yankicha	47.5087	152.823516	0.59	226.53
-xHlG9V1zZcw/WLELWysrBtI/AAAAAAAAMd8/ikpCapriWRgBJ4XBoAnpVjEN_d5mCUWnACJkCGAYYCw	lake-ziuratkuli	Lake Ziuratkuli	54.910877	59.223103	5.31	8.39
wcSL4waWc3YAAAQvvd_RaQ	vintagefunky-sport-hostel	Vintage&Funky Sport Hostel	59.92763	30.37666	13.41	159.61
-rVRx6d8BHmI/WQaHAtGRVCI/AAAAAAAAB5c/cY5WMuLTRp8lENjBk-jBgr9jW6-KoYHQACJkCGAYYCw	sagan-zaba-cliff-baikal-lake	Sagan-Zaba Cliff (Baikal lake)	52.685281	106.478641	17.93	143.78
-7_26tEkeq6g/VIIM7x3zjUI/AAAAAAAABvc/yeDexzuptbwgdmA85ejAJsXzyAOBupiXQCJkCGAYYCw	suzdali-vladimir-oblast	Suzdali, Vladimir Oblast	56.416717	40.442853	-9.06	72.61
-0ovAqd5Q9yU/VBU-GaKm5HI/AAAAAAAABIY/66C2jQoZfYQW78laY2i_xQyG0BZEb8WtwCJkCGAYYCw	kurile-lake	Kurile Lake	51.455004	157.090188	33.4	64.15
-p4l7BFYq0Z4/VBc7VHb9hrI/AAAAAAAABKg/Ucmr3QljJMMEx02IRb1dnTCLDbAKSSSJACJkCGAYYCw	petrogradsky-district-st-petersburg	Petrogradsky District/ St. Petersburg	59.952816	30.318875	31.9	68.86
--cqANnMBoQI/VioFnVSVPVI/AAAAAAAAP64/gIJIXYp3tcUldqFfZHKrsreHj4BV9oa6gCJkCGAYYCw	chegem-waterfalls	Chegem waterfalls	43.415476	43.215925	-35.4	157.36
-pcgnbgLihI0/VbcRcRIWtiI/AAAAAAAAAfU/PI1Ky88N0uMHvLNDNGvLiBpCDI2Yzx1lACJkCGAYYCw	-5	Тальков камень, Свердловская область	56.492745	60.727873	75.23	186.74
-yJDq9gEsFxI/V4QUJIT8IuI/AAAAAAAAmwU/tcwWsu9T84I6qUZBv1NmPKmj0Knf06engCJkCGAYYCw	savkino-village	Savkino village	57.063481	28.905248	-9.69	216.32
	kremlin	Kremlin	55.751828	37.613355	-21.41	42.06
-4m0vFyxmzf0/WPqrFcHhdeI/AAAAAAAABno/HAixGYK5rvgc3d1kOF5gSLM3LPM4mEBfgCJkCGAYYCw	slyudyanka-baikal-lake	Slyudyanka / Baikal lake	51.687911	103.726668	11.67	251.24
-2yYBT1mdO6g/WJKBrC3TD9I/AAAAAAAAtxA/fQw6qlDLKZAnTumRkAhsLEHZopllFE63wCJkCGAYYCw	uchar-chulchin-waterfall-altai-republic	Uchar /  Chulchin Waterfall - Altai Republic	51.118139	88.086097	2.85	89.98
-X99dZ9qKdAw/VE2DE_z5pbI/AAAAAAAABIU/lMiCCUGqwo49wiZcw1soHGM5Hp230UtygCJkCGAYYCw	velikiy-novgorod	Velikiy Novgorod	58.523363	31.275115	33.42	357.19
-CTalVz5hu24/UwzegTo2dmI/AAAAAAAAdDE/XqxikTp97M4ekfNVkeJ339HTpXMqTOJdgCJkCGAYYCw	khram-preobrazheniya-gospodnya-i-pokhvaly-presvyatoy-bogoroditsy	Khram Preobrazheniya Gospodnya I Pokhvaly Presvyatoy Bogoroditsy	57.528995	38.317264	-14.67	161.74
-IdA3VKWNLwE/V6n-N-EUTaI/AAAAAAAAVlw/VbX81T2RqJMBDNYLdtuGrT8sCkGwuP-7QCJkCGAYYCw	terskol-1	Terskol	43.247778	42.519722	3.11	243.89
-SA1iAji6GS0/WPcefcYOelI/AAAAAAAAD24/PrOD1TtjoMEPibviDy1RWLAZ1sTVBhR5ACJkCGAYYCw	pelym	Pelym	59.650621	63.096059	1.76	317.29
-7QytlivxGcA/VWdCLyX24iI/AAAAAAAAquE/ceR9ws_D8Nk03FkvRPV6z4eOG76kSBw9ACJkCGAYYCw	tunkinskiy-district	Tunkinskiy district	51.60644	102.513987	-17.93	339.44
-KLsFU9Oe-wc/VBU-GYaC6zI/AAAAAAAABF8/O5QtEIP8TiINUZw0Rb2h7XyFV4M6mP2qwCJkCGAYYCw	kazan-republic-of-tatarstan	Kazan, Republic of Tatarstan	55.790278	49.134722	-3.15	41.6
-vytdrH9ntQI/WMezfTVn-pI/AAAAAAAANlQ/9_PF_u11MvcDA18jlGIWiFsie0HB6ywWwCJkCGAYYCw	kyshtym-chelyabinsk-oblast	Kyshtym / Chelyabinsk Oblast	51.118139	88.086097	13.94	237.05
-E89EwRY2ZHI/WPu63RlDhyI/AAAAAAAAClI/ZdsZe-ymKWcrj4xYx2y9Z0ulUrJMNaAxQCJkCGAYYCw	a	Aракульский шихан	55.988603	60.490939	11.03	77.95
GyhK4NOxvMw61hSILWx6Gw	borobudur-temple	Borobudur Temple	-7.608102	110.203643	1.8	150.8
Jjt5mYVh5lm_dyx8QPXy8g	borobudur-temple-1	Borobudur Temple	-7.607994	110.204358	-7.28	-88.52
HEDzMFQ1Y_XzWqHAumCRGg	mendut-temple	Mendut Temple	-7.604826	110.23004	25.33	33.87
3cFDfwRXfuvrbWsQYof21w	sambisari-temple	Sambisari Temple	-7.762522	110.446905	6.89	85.59
7XwWeMR1jcicnT9ktem-UQ	barong-temple	Barong Temple	-7.775689	110.49721	-4.24	143.18
zGu3XyxTeyCKeYknksq74g	ijo-temple	Ijo Temple	-7.783781	110.511888	-22.29	105.87
z05YZJzSGuvlmDPC5duzpA	pawon-temple	Pawon Temple	-7.606144	110.219514	-26.19	111.39
DL1HZ-6EuO4rCdVPNSDhtw	sari-temple	Sari Temple	-7.761581	110.474392	-27.1	-85.98
KmH-4-GCkI26MPqlluWIEg	kalasan-temple	Kalasan Temple	-7.767565	110.472338	-15.47	-4.23
lZVdJp3EW248xKHks87LDg	ratu-boko-temple	Ratu Boko Temple	-7.769435	110.488174	-1.81	90.17
F8SwvCmvsXURWfj6OvOtSg	prambanan-temple	Prambanan Temple	-7.751817	110.491492	-15.28	-207.91
7-YQQIQ_Bg-a6LdZSgRUvw	sewu-temple	Sewu Temple	-7.743937	110.493665	-16.43	272.6
eNIRHgkY-MvLD1niWUMg3g	dexter-avenue-king-memorial-church	Dexter Avenue King Memorial Church	32.377731	-86.302505	-10.6	218.28
D1zgGT2DqnoM7hXXT6WuwA	16th-street-baptist-church-birmingham-al	16th Street Baptist Church (Birmingham, AL)	33.516559	-86.814599	-11.67	296.63
XFWqqAOhv_NRvZSo2gLI-Q	frederick-douglass-national-historic-site	Frederick Douglass National Historic Site	38.863443	-76.985178	8.11	285.09
HFNWXIjTpMZFoKGG1vaXtg	montgomery-greyhound-bus-station	Montgomery Greyhound Bus Station	32.374575	-86.308916	-0.42	284.67
NP3r5BwxdIOMHWlv-LYXRA	maggie-l-walker-national-historic-site	Maggie L. Walker National Historic Site	37.547751	-77.437686	0.17	39.04
pkxvnAB8ozNTEbDTzNmajQ	daisy-bates-house	Daisy Bates House	34.721838	-92.288331	-0.76	158.6
qRPYQS2A8TxkmqcNNz9soA	museum-of-african-american-history-boston-campus	Museum of African American History, Boston Campus	42.359974	-71.065202	5.1	335.22
PHyEU2JIaofxe3hweW65mA	brown-chapel-ame-church	Brown Chapel AME Church	32.412485	-87.016432	-8.57	97.6
6aFT31i50z6tlJxCeTUWmA	little-rock-central-high-school	Little Rock Central High School	34.736786	-92.297827	-4.14	272.43
tWy6XzoBrZTzOTpDK4Ko8w	ebenezer-baptist-church	Ebenezer Baptist Church	33.75551	-84.374349	-14.29	144.08
jr4kgsEPpOXp6KZNF0W3zw	the-king-center	The King Center	33.754984	-84.373202	0.61	269.31
gu2agL-A5DPOC_AgY05wwQ	brown-v-board-of-education	Brown v. Board of Education	39.037806	-95.676158	-1.52	288.41
ywGNez5H3HsWJoSzPNoF_A	edmund-pettus-bridge	Edmund Pettus Bridge	32.405518	-87.018526	-13.53	248.99
puMi4_pe7lGkt_JQFlBuzQ	creative-time	Creative Time	40.715867	-73.967208	-6.81	13.03
sTxpSo8M4iMjLSgGWy0Ogg	anfiteatro-de-quinta-vergara	Anfiteatro de Quinta Vergara	-33.029827	-71.551902	2.62	-97.58
5nrGYuC15sA84fbnmS4ggA	puyehue-national-park	Puyehue National Park	-40.670681	-72.171351	11.96	122.51
aggVvURRI0g-GfqRiAZs0A	mina-chiflon-del-diablo	Mina Chiflon del Diablo	-37.075809	-73.160853	3.78	100.51
g3wtZYk3tihKyrFbMdiaMQ	centro-urbano-de-ralco	Centro urbano de Ralco	-37.88238	-71.636596	-17.14	202.79
uemiZTibI0ac_DoxYuUY6Q	estadio-monumental-david-arellano	Estadio Monumental David Arellano	-33.506645	-70.605734	-9.65	-83.61
