id,landmarks
5c8fb2bdf2118768,8994 0.793763
5c8fb2c24ab1431d,2228 0.0382739
5c90593bbad9226b,13212 0.145327
5c93c7a65c389a20,10378 0.638147
5c944b554a092a16,1892 0.360076
5c9511e46abe5048,12090 0.159027
5c959df9a36b6b7e,
5c96e6792b68ccd3,6051 0.000266308
5c97003954fac808,6860 0.772573
5c976695cca2867c,13104 0.701406
5c97f5354ff1b099,1119 0.321428
5c98078b3b0ec175,10265 0.318942
5c98873ddd5f84c1,6051 0.185544
5c989bd0b1ec06d8,7644 0.0942473
5c98c6ac70e8c1c0,11011 0.898454
5c98e37ec2ab0d20,526 0.252087
5c99925a28220c57,13681 0.444864
5c9b06dbfc828d68,8637 0.281002
5c9b1d579e2b1685,14372 0.277507
5c9b84a820a12dc2,1211 0.0438651
5c9baa4a5fc89184,817 0.0348532
5c9be72a01783507,10045 0.225727
5c9c4c548116be78,6125 0.999704
5c9c7acb1cff7c32,12346 0.133389
5c9cbcce81865e8b,
5c9d38bc6dfdcd07,7705 0.21851
5c9d8915bb025e20,12598 0.479268
5c9d97c432a19722,7420 0.521415
5c9dcb5331641c92,
5c9eb9c5914f6fc2,6603 0.392885
5c9f7def377b99c5,3493 0.921957
5c9f828478f45c0f,6886 0.0878508
5c9fb3bdecd9b348,9738 0.273218
5c9fe3f446628638,7611 0.00879358
5ca192a3da52721d,6021 0.219349
5ca1a954a321007f,13714 0.0793129
5ca28aa4f54d394c,4409 0.189029
5ca2b373b92b8b2a,623 0.993793
5ca35b780046b6fe,6599 0.272496
5ca3b0574da0cb09,
5ca3c87bf379d9c2,1946 0.116182
5ca413bff5149ae9,8450 0.1008
5ca469e88edd5c8a,11183 0.499264
5ca4acd27a2e23c2,10383 0.0361942
5ca4d6dbc1aa965b,11466 0.257723
5ca5c0a3ea379e29,8907 0.533547
5ca72374c0d914dd,8710 0.565352
5ca8a65cb246209d,12532 0.166512
5ca8bbdc97fe5f77,165 0.485695
5caa4f609b9fab34,2145 0.340256
5cab18af2fd5bd1d,10378 0.233025
5cab35d49cebd96a,13444 0.0851409
5cab62056a80e870,13209 0.367729
5cabab4cd37f5e3a,8246 0.239323
5cac0a00bebc49c4,3751 0.331572
5cacf30ab76292fe,11139 0.634511
5cad3ee81a43d02c,2196 0.0631919
5cad818c7f3d49c9,6476 0.00083157
5cad95f54109e5ba,7148 0.123551
5cae233a2b31a464,6696 0.178826
5caea1f4eedd396b,12503 0.499469
5caf0eac82dfc53e,7390 0.58057
5cafe406a3dd594e,9779 0.194139
5cb12c85dee797e2,2062 0.144479
5cb153f6f41db850,11139 0.0412965
5cb2c1e6c0cb01ea,12090 0.721586
5cb3352880e393a7,3478 0.182342
5cb40e2bafc1b255,10886 0.606915
5cb50df7605688a9,13444 0.420009
5cb628d4751ddcb9,5618 0.0104077
5cb65eed8fdfb8a9,7121 0.206824
5cb6c376863ecf19,14062 0.48636
5cb6d7808ba92339,2919 0.0616935
5cb76bd4ebc11ab0,6051 0.336787
5cb79cd85b3f8201,12090 0.844185
5cb8e26caa375161,623 0.575118
5cb913a4ef77b507,9738 0.928745
5cb9e57fe99ca43c,3649 0.436185
5cba121632d4908c,5479 0.310143
5cbb15f69657d26e,10291 0.546273
5cbb5cb932134195,7918 0.106791
5cbc233087d62f89,623 0.479377
5cbce48d801b2e0c,7148 0.248169
5cbd1cca204e26ab,2099 0.274754
5cbe982577c48a2e,6051 0.538838
5cbed0bf0f82b5fc,13417 0.500959
5cbf4a43abb68963,6701 0.106269
5cbf63699fd81906,3804 0.408142
5cbf780e6c4916ca,136 0.305979
5cc03b05d2c6b176,12937 0.14305
5cc0bb126e359f76,10523 0.634534
5cc0bd30e2bd8f20,11316 0.113198
5cc18a9ff0719d57,9738 0.756782
5cc210b8c41bb373,9995 0.0130348
5cc2316d1f61c700,9779 0.246312
5cc35eae580f7e03,5403 0.28552
5cc37b98861af4bf,13548 0.310966
5cc40b5de320b889,9179 0.161299
5cc4af81c330baa6,10614 0.240015
5cc5406b971dd106,3563 0.436697
5cc6006b84af96ca,12090 0.978911
5cc611cf19ad3e32,10184 0.425384
5cc6517136a594f9,6125 0.368576
5cc7145e54421801,2103 0.590519
5cc71463e614b1fe,7383 0.0467797
5cc96e2ce2766e5a,7625 0.278273
5cc9ee61d5bd7ab5,6125 0.325319
5cca0b9cd3b0215d,4678 0.96502
5ccabd75e137f61c,11586 0.0138055
5ccae0c4c8aec7e4,5554 0.935343
5ccb482002dac764,3611 0.350442
5ccb568183b6ddae,1628 0.192181
5ccc5cecc8db0c3a,13458 0.166902
5ccdafcf9a7d81b8,7148 0.288603
5ccf11feacde93c3,3797 0.714445
5ccf6ee949d1cde6,12520 0.995309
5cd0d7615748d8ab,6651 0.00531447
5cd15e68c365b97f,5367 0.0323605
5cd1722399280bb0,1403 0.112061
5cd296e314e2b38f,14845 0.616525
5cd30205a8f2c803,13795 0.291468
5cd360c1a9d30b68,4686 0.710115
5cd3f5fb5808afb9,5702 0.759542
5cd4324092aa34f1,8487 0.412686
5cd4cdc975d0cde3,6190 0.342749
5cd4fcbf8c498c16,6051 0.131043
5cd557e3a763dbfb,8341 0.188275
5cd59bbe3fee431e,7148 0.169201
5cd5a99c870743dd,11671 0.768183
5cd5cbefc99121d6,4409 0.370061
5cd5d7b8e65c37eb,4551 0.374687
5cd66eb64b5072c5,10357 0.806694
5cd6868e9dcce253,9738 0.243798
5cd726b6f3c0bb49,11139 0.619075
5cd747259ccd0484,12090 0.938804
5cd74e7cbb964bc0,11098 0.953632
5cd752fb04c8e07e,5313 0.455292
5cd75d012ecd975d,7483 0.26036
5cd7b8b51cb4945f,3691 0.455042
5cd8817e569b79a9,616 0.810794
5cd89a89721b24c2,12643 0.665027
5cd8fb53674804b4,1108 0.440519
5cd903f1abb0d379,6270 0.0512254
5cda2965479297d1,12172 0.0535792
5cda62673babfb9e,2382 0.347625
5cdb466e8eee8490,5225 0.475743
5cdb5fe43445afaf,9482 0.73382
5cdb80444113cc38,9738 0.680962
5cdbf1d13a4f76b0,5475 0.516438
5cdc3950b64ac18f,11008 0.999139
5cdcaee0f65b90b4,6051 0.999981
5cdcf18fdfd25add,9779 0.225936
5cdd54bf6ed9703b,11517 0.413297
5cdd8b35960891ec,623 0.209376
5cde38a84212ba34,12803 0.50473
5cde38c3da3841e6,6464 0.391594
5cde3de68d2180c7,12250 0.904303
5cde7b52bcad979c,411 0.168014
5cde8aa3900c9b55,11781 0.593067
5cdecc4ec60ba223,6043 0.0884958
5cdee982eadc873e,13678 0.0199553
5cdf2769dbd31122,2895 0.0889046
5cdff0405a240d02,13220 0.138854
5ce0d59249cb378e,5469 0.752474
5ce0f6c70252f62c,9159 0.252318
5ce2d5db6302edcf,13714 0.02662
5ce2e733c3655dba,12033 0.0450646
5ce31676c60230c1,9978 0.498937
5ce327f43a82ab47,6014 0.524174
5ce37a5f854934a4,1568 0.834189
5ce46f9ba737ff95,453 0.494987
5ce4a4a874aed402,5142 0.518021
5ce4ed69f63b5b8b,9739 0.203979
5ce69528a377cb75,8691 0.619347
5ce6e5bdc3f2e9d6,9738 0.0143172
5ce7023f27d634d7,2745 0.945114
5ce77ea50e1d53f2,6125 0.511138
5ce7b46882487ecd,12090 0.604284
5ce85d6bb6280779,10267 0.0805094
5ce8caf575fe3ef8,14021 0.295533
5ce9f5d6b9dc293b,11437 0.677062
5cebd765ac6c1933,2164 0.508309
5cec9567ee00789d,14261 0.298666
5ced988e4d6933e5,9738 0.292509
5cedce327ea9a46a,588 0.19752
5cef746ad4002e13,4337 0.0818605
5cefcd8e179f8a30,7148 0.268321
5cefde29b5189548,1891 0.419063
5cf0ac1950282028,11265 0.993254
5cf1550b35675ea8,11676 0.442036
5cf1fb732d882915,12090 0.947743
5cf322fd0d9156ad,8409 0.65386
5cf3f9a26b54f63c,11828 0.408831
5cf3fb451749d4f6,385 0.647999
5cf484f2d41847b2,10291 0.801979
5cf4f8337f9611e8,384 0.375161
5cf5796f572f0871,6051 0.630154
5cf5c30c05a38db0,8734 0.980707
5cf675a00c769b8c,1211 0.366322
5cf780621f8fc31d,1794 0.849822
5cf7caf0e9f84552,10028 0.834504
5cf7e9df62a6238f,6125 0.452407
5cf805b2b2eb98eb,3478 0.892774
5cf9377744052aa6,11981 0.647322
5cfa734582d43541,4337 0.147763
5cfacbb0a5640d62,10338 0.0758235
5cfbd69db7273bde,14683 0.724463
5cfc63ff552c6749,620 0.426204
5cfc9f58606781bb,5561 0.202276
5cfced313f6190db,839 0.233659
5cfdeecc0c912148,14176 0.0297839
5cfdfbab69ea2861,12645 0.0286416
5cfe6c55dd9fdc39,12090 0.968612
5cfe942710bd7f70,3420 0.219368
5d00a512298ab6a6,10059 0.63821
5d019ce3542599c7,3066 0.882037
5d01f635ff0db756,325 0.111197
5d03621a6f855c55,14010 0.999807
5d038cf04d271e08,13034 0.177399
5d0567009f6d38dc,6893 0.652847
5d06f3747843158d,13124 0.330157
5d086d570e42c0fc,6947 0.0652071
5d087577c1e07caf,12518 0.535069
5d0879db59997813,10590 0.633299
5d0a19c759a9ee7e,6257 0.0409442
5d0a2aead2926e35,14442 0.194259
5d0a701d58db37a7,4551 0.957148
5d0b3ee467daf813,8487 0.326975
5d0bd54bd8c24dff,8094 0.0106173
5d0c62a58093cddb,12090 0.974154
5d0ce3a5d1b83a9d,6599 0.00092393
5d0d83603c6b5b09,2213 0.361624
5d0df3b6cbbd88e8,4380 0.35591
5d1000b2f89b87b4,7661 0.363623
5d113c7898652ba9,10965 0.0482757
5d1207bb3f53654d,9738 0.219296
5d124e437d9e9904,623 0.228846
5d12d037a71cd3f8,12090 0.99977
5d13c1199b8bad08,7462 0.429675
5d14f976127c3b6b,12937 0.686021
5d156c7310a70892,813 0.40497
5d15a10317ab9d77,
5d16b1de45a10eb1,12148 0.0443597
5d16d0c1cc1c075b,6991 0.556612
5d1722c4b38640b2,7337 0.223386
5d18866c7127cc25,12090 0.981463
5d1918ffd4636c1f,8739 0.853018
5d193c1710f349dd,12090 0.999852
5d195dffa5badbf5,13444 0.497144
5d19ae0aa86fbd09,2318 0.101654
5d1a20f9ce7c0df4,6436 0.214513
5d1a2954f4f69f7d,9605 0.00950571
5d1c1c3993c138a2,5943 0.108891
5d1d3c2f416cdf43,4352 0.103005
5d1d6b0c6954c70d,12215 0.211359
5d1dc1a2490cd393,6523 0.0676853
5d1dde0a0f723126,10278 0.0284593
5d1e82f7263ecac1,12520 0.908068
5d1f0ecd91c5cf6e,6699 0.344592
5d1f19c985bd5670,11035 0.239866
5d1f2061d00e2472,5112 0.0699006
5d1f5745cb415759,6125 0.197184
5d1fabea9224bf25,10309 0.452706
5d204f87d3504402,11207 0.171934
5d207de90886e002,33 0.994505
5d208faf9a5595b7,10265 0.0176507
5d20d47cfa63a40c,12090 0.407352
5d2110b4c44271de,14164 0.239778
5d21cb76a02a83a1,4135 0.0297799
5d221fa669705aec,0 0.259297
5d2239dd9cd52481,9583 0.0700513
5d22597651f396b8,14398 0.462462
5d24d5e1bd2036e5,9738 0.559216
5d26c6337805b3b1,13444 0.216447
5d284cfd07d5b071,2704 0.170603
5d2931091fd5d0d2,9633 0.000100261
5d2acfe863ca4933,434 0.221769
5d2cb20c686bed6d,8251 0.00434803
5d2d78a24a110fe4,1211 0.997908
5d2dc001b275f6f9,5523 0.326611
5d2e011c3cb9fa3d,1884 0.239386
5d2e116bbb9aab8b,14178 0.0646269
5d2e1a3a5c4498ac,6125 0.732154
5d2f51841182092b,5137 0.233862
5d2fec112f494529,225 0.433455
5d31c518199ba93a,1863 0.311756
5d31dbe946d157dd,8713 0.402491
5d3203533ff02aa0,13681 0.335692
5d32564a04f95fa1,3697 0.558837
5d3338c8fd6b72d2,9825 0.817251
5d33bc5ff2bc6970,3659 0.287767
5d33c1f6ccf82574,7148 0.553735
5d33d7d382a89398,13676 0.629635
5d34634b50c75259,6051 0.00307533
5d34975bdf65786a,12090 0.969159
5d35094f75ef5292,5343 0.353701
5d3554c7496500fe,9738 0.948757
5d35686e4bb26cdb,12090 0.0237852
5d35b5ef6116797e,8255 0.230452
5d3668f455b4873f,6043 0.0534197
5d378f05d4d6e05d,8964 0.309392
5d37f7ab1644ceb0,8760 0.153613
5d382c7fcc72360e,2313 0.520601
5d3835d8ba2b5d87,3724 0.176084
5d388a36178c329c,6684 0.153979
5d38c35d9415ff94,1794 0.366973
5d38f387450b1792,1891 0.962726
5d3a7756fe21c70a,8413 0.672187
5d3a9e8bbfbc9520,5336 0.250659
5d3ad4dce749598a,2609 0.00750019
5d3b5a15aafd1e5a,2090 0.745052
5d3d159cb9dc6a07,9738 0.788839
5d3d199d6786ecf3,5380 0.533008
5d3dde90962d2d6c,3695 0.400872
5d3df93c94a1e7b2,7493 0.377242
5d3e996f3cbe0c85,2061 0.25758
5d3f959f02e0aae6,14179 0.00769599
5d3fd38b821025c3,5162 0.179173
5d403a430b5c7a6b,623 0.0824971
5d41717fef9b4b3a,13676 0.696724
5d43380fdaca1219,12090 0.593388
5d439f457b0ac4e1,6051 0.397513
5d43d6c453e0465e,4296 0.0804394
5d4431b7bad91b3f,12090 0.992041
5d444db21a0bde85,5873 0.274908
5d4479604d6dd413,13926 0.705743
5d44eb85199b1df7,7733 0.80683
5d44ee5e021bea92,9492 0.169302
5d45b42e0951f456,12598 0.113089
5d45fcdb813b9f34,9738 0.993922
5d4744f25af8adc8,10067 0.0497981
5d47932fb163809d,11603 0.0300487
5d4848122fcfa882,2382 0.316981
5d48ebfb3f13baa8,8297 0.46151
5d4a25a04962e550,10101 0.525966
5d4a92f5bb619b8e,2096 0.0274861
5d4b3a1afec305b2,12598 0.183315
5d4ba134d1c8c24a,12156 0.302585
5d4c7bfb2bb70da7,3560 0.189896
5d4ce3d7e07e330c,3748 0.0351978
5d4d0d22acc51003,136 0.209571
5d4d6d939c042f2b,4869 0.0885246
5d4dd74803eee402,12090 0.289807
5d4e4b38a1153fe6,6772 0.176571
5d4e7c238db47472,2664 0.668256
5d4fa1b9a296ade3,2339 0.0716081
5d4fdb3938385ec2,12090 0.85373
5d50112012570ee3,7962 0.0951703
5d50735747dcfafa,11439 0.0920004
5d50c4bc2dc504ab,9434 0.763762
5d5131ac984edfe4,2606 0.694181
5d514f70aa33a676,6088 0.300969
5d51c0d4d32cf10f,14623 0.624058
5d51e15136048668,6899 0.454736
5d52c9c8fb6aa7d0,9779 0.997993
5d52e779754dce52,12090 0.580441
5d52f5d916b38860,7298 0.991828
5d52fc0a1f5228d1,11098 0.275009
5d53107044b4e277,11933 0.253633
5d5476acda07a355,7121 0.156321
5d55322cb5a48da1,14790 0.142225
5d5558928d043e09,3634 0.184119
5d55cbb71fd70ea9,5554 0.338631
5d56109aa8c97655,11331 0.36728
5d56284ec0408969,2093 0.552841
5d562e65969efac3,12172 0.999999
5d569dfab7e4d2c2,7130 0.155483
5d57155a02f04c49,13938 0.445921
5d576c3cf8f1e886,10184 0.0226965
5d57864c19d39717,13957 0.960081
5d57a3f93192c90c,11371 0.160511
5d5869b81564c642,2229 0.0623783
5d58f0ff7ff00b4f,14922 0.721994
5d595c488e96af78,2617 0.461026
5d597787351bf6db,10402 0.0783264
5d59d46c7a90d1ce,9258 0.475962
5d5a57176b44577d,6991 0.90918
5d5a7b61b6b97878,5995 0.158964
5d5af61f58af0cb4,960 0.187643
5d5b0e7389018ab5,11825 0.98232
5d5b3fbcb1bbc84b,5554 0.16606
5d5b58474933b81d,13548 0.314769
5d5b79a454ac5e0e,9042 0.144642
5d5b81f2a59914b0,6901 0.48948
5d5bc9227b92a9e4,3518 0.99495
5d5bda21373ce2c1,10845 0.361036
5d5c07289ac678c2,12460 0.266598
5d5c2f4cb0eb84f8,2900 0.703046
5d5de1e8f9efb7be,5877 0.89573
5d5e96d6790848eb,12078 0.241659
5d5f0c2290205bd7,11139 0.231912
5d5f3bcc01f6eef1,3279 0.166659
5d5f87958f075ef9,12803 0.255375
5d603970936e2ef3,308 0.840416
5d62eeec3788a710,14181 0.320163
5d630e84cfcffe9e,7557 0.127434
5d63d2e7239bc79a,2422 0.220326
5d63fa5e039cdbac,9738 0.52572
5d6523d9bc0f39cf,4551 0.497344
5d65fb7e2d28b7a0,4337 0.226694
5d662d580bd6da47,13059 0.659517
5d67431589d6dd3b,13444 0.364859
5d6883e198541ef4,7076 0.000120451
5d6949bea50faacd,13011 0.738289
5d69d82322e85d95,13171 0.988755
5d69e4c05396d947,5220 0.0642021
5d6aaefb7c20f595,7298 0.248231
5d6aec0e767dd3b0,218 0.00932588
5d6c0569dd794706,1884 0.00032795
5d6cce38a004dc3c,9841 0.386071
5d6e8124a78c0b17,6051 0.336937
5d6fe1f6e34e1467,6651 0.532482
5d7099bf7037fcdd,7845 0.00104382
5d714659ae55514d,3560 0.749178
5d7277128056448a,14703 0.0280609
5d72bda18ac20c9e,5554 0.481931
5d73d99e4eb999dc,1203 0.36343
5d74ae0a21947ecd,9990 0.727645
5d750bf10af8dd6e,13887 0.112943
5d7529f32ca5738e,12493 0.579623
5d7548707c0c3ac8,456 0.0126352
5d75647a63083d11,9779 0.00278826
5d75b3a6ee8d0612,13771 0.471955
5d75c086a6bc1620,8476 0.127979
5d765583e09e3df8,7747 0.29216
5d769c8eb5105d2d,14436 0.179794
5d78539a5dac162c,10664 0.610893
5d78cd9582afa1f0,9294 0.331376
5d79dac3b84b6e4d,3283 0.15299
5d79e8b3050d32ad,1054 0.391591
5d7a432bef926dea,10655 0.29287
5d7a89ba61c60b00,11656 0.146119
5d7b0c755a487a48,1568 0.373422
5d7b7bc259e5c912,11199 0.286455
5d7c05ef24ab09a3,12519 0.083893
5d7c588009b64ae3,4035 0.303659
5d7ce3b85dd16d0f,233 0.598357
5d7d418d10a6b142,12520 0.757748
5d7dd238593f8045,13050 0.251434
5d7defb16a1c53d5,13574 0.0994876
5d7e18c2e84514a8,199 0.0209283
5d7e24e13335e994,6916 0.127584
5d7f3f0bac226ba1,13571 0.471668
5d7fd7604fad506f,2761 0.0741445
5d80201870599cbb,11249 0.276797
5d80a3b30f8f83e9,9738 0.747674
5d80d5ee8dfc2e39,11671 0.200472
5d8149d0d5609c89,8473 0.0892627
5d815259515513be,11371 0.452936
5d824ad8dfcf5bd5,817 0.048955
5d84ee93fb8d62e9,5791 0.000184804
5d8550e96b051472,6599 0.0612637
5d85cbd794da6bbd,550 0.0745261
5d869f5db1345ea5,13921 0.113016
5d8787b808f1797e,6051 0.836082
5d881635c0a5e262,4330 0.00122564
5d88448f2acb0c82,4004 0.990987
5d88614031bee37c,2219 0.176924
5d886b880f3c57ea,12398 0.628745
5d889ea7762aa0c7,13444 0.636575
5d899360b54f308d,14605 0.185443
5d8a2916a797d799,5475 0.545608
5d8b664d768e9e7c,7383 0.192997
5d8c4bb7d48e9297,8787 0.224
5d8d272a1bca1e7b,2341 0.450451
5d8d57082e0e82ae,8241 0.393918
5d8d72c3676de5a9,6619 0.292925
5d8d8b5d78ca447a,13197 0.467587
5d8dce9471ddaa58,9859 0.63416
5d8e6c999a8a4b63,11037 0.97592
5d8ee8a3555c015d,2491 0.0342301
5d8f4b86a6e1b3b8,2552 0.244897
5d903dcd78a22556,9779 0.0982753
5d92c0d2bca6b1f9,2228 0.164253
5d92c16e7fd207cd,13678 0.350244
5d947ef95d4aa8d6,8473 0.000131327
5d949054ca1be8d0,12190 0.480319
5d957ce42e19a5e3,6029 0.194464
5d961c45eabc7015,2489 0.0244329
5d96e6915ebb1b92,5166 0.72496
5d97a709a3d0480f,10028 0.951907
5d98a56a16bde6dd,636 0.217048
5d99733801297468,1403 0.568904
5d998cefb2127549,2145 0.0478196
5d99a945fd427934,9738 0.327549
5d99b36d5b0387f4,4986 0.0679609
5d9a03392196b7d7,11671 0.578984
5d9a2510f6cd9ec7,6542 0.868592
5d9a68b9b85b809a,
5d9b4ec76dd380ba,411 0.318849
5d9bb9748ef94b3c,
5d9c28b51a817ffb,7462 0.163714
5d9d8719a81ecb3c,6125 0.563937
5d9f8a8ade81fbe1,2444 0.00011719
5da153d17d301da6,14673 0.00039678
5da1b279d4f32555,3999 0.244146
5da1d322a0822e63,14906 0.0904462
5da23a10f1361d82,12090 0.472962
5da26260faf36af1,12046 0.216136
5da293448d72915b,6827 0.477161
5da3223c09dfd0c3,1222 0.0712461
5da3cb84eb889aba,7488 0.0693162
5da4679bcd35392d,6687 0.537339
5da4b364377233cf,12321 0.370199
5da4c539cd2d6f66,11814 0.0727909
5da4d096627cbad2,8340 0.543503
5da52618c340b817,4131 0.973646
5da55c130ec85dd0,2080 0.172174
5da58643923955be,12158 0.423428
5da5a280f56fa68e,1958 0.109043
5da60def72900e3b,11089 0.185522
5da63f463724f379,13133 0.285864
5da67ff729827796,11113 0.511089
5da6eb9375030a4a,11348 0.316013
5da79627a30c98fc,3029 0.113316
5da857fff2d63a23,7420 0.430691
5da878d573c58f97,218 0.434723
5da959f31a3d5e1d,7413 0.505686
5da979e9c2445f75,11907 0.280826
5daafe4984d652bd,12090 0.589847
5dac512ff366ffb4,6436 0.570325
5dac78de6da4fa14,6047 0.837757
5daca7bf9af6450c,11781 0.461435
5dadbc61b655032c,9258 0.569453
5dadc891f573728f,8063 0.117515
5dadd83e65aa361f,3868 0.144476
5daf05c15bb9aa61,2399 0.273879
5daf9704f617581f,6621 0.0937265
5dafca964d718830,11249 0.111325
5db0b542f1cff2a2,218 0.349265
5db19f546f529ca7,6051 0.0936552
5db1cb3da379c650,11371 0.00535259
5db2ae3513f84e66,12198 0.155536
5db2d634af30157a,12518 0.229666
5db31a07855abe30,12816 0.356151
5db3b5c52d573b2e,11332 0.780621
5db3f76e3c727a0f,
5db4f2909078816a,6047 0.0190184
5db6776788d11693,12131 0.914647
5db71511f4ca92b1,11332 0.959147
5db92a9e7c91f4bb,8040 0.864392
5db9376c985c7d56,4330 0.0784835
5db9504397973d82,8907 0.158006
5db95d5a7238da73,4330 0.856221
5db99d664278b820,9804 0.494358
5db9d12167b651ca,4954 0.74507
5db9e2b83b229153,13175 0.736758
5dbbd5b7d69620e1,199 0.409902
5dbc2f34b8ae0b2f,8793 0.171899
5dbcdd0b082457c8,2968 0.227031
5dbd590c8421d0d3,9738 0.597196
5dbdab2d5b4b1bc1,11784 0.392314
5dbe651e222ddd53,12571 0.484518
5dbeae8db68e9671,9633 0.0204216
5dbec2f259f0b1c2,14884 0.530922
5dc014a5a5ae51b0,9779 0.576983
5dc0b7f362e75e9d,12388 0.285823
5dc19e1b3674fb0d,4551 0.358555
5dc1ba1b2a0ec8a9,5223 0.577695
5dc221ae2c79f339,2708 0.505618
5dc262eafdc2b6fd,14248 0.276148
5dc2d41e2e9876e0,11227 0.425211
5dc32103d186d9f7,11236 0.989559
5dc32514741722ab,1538 0.000180617
5dc3fa4c78e0e0e1,12763 0.531248
5dc4d66bdc7cdb6d,12090 0.478152
5dc4f1507f0a96a2,11227 0.401554
5dc5294c9f305b6a,503 0.255691
5dc57b5311e984dc,4275 0.334808
5dc6bc30526981a7,14877 0.240979
5dc77d5ded295b56,9738 0.23179
5dc8bead5700f232,1213 0.19206
5dc8bf4389a40b81,6876 0.641835
5dc96e6fc9275087,12090 0.965436
5dca48a6465d367d,10664 0.728445
5dca7ccb10b1a72f,12632 0.255124
5dcc20c55f55592a,7661 0.984586
5dcc45593f5e7dec,2597 0.0127845
5dcc4c8d3d66e782,4028 0.667201
5dccf090ce03b891,9738 0.168425
5dcd4411dc3ef61b,623 0.0924179
5dcdafddfd9c82dd,5400 0.124291
5dcdd1f5d23ffff1,14164 0.104436
5dce06c0fec43b6c,9672 0.019275
5dce36998e65a0a6,10675 0.331766
5dce9c3f29c50a27,13681 0.329837
5dceca01ea2b4828,10083 0.160871
5dcfae0387801f4e,3420 0.245684
5dd0a77c252df3d1,9779 0.022918
5dd0c7c7bf599e2a,1237 0.521398
5dd0cf7e8bc888c9,6599 0.144614
5dd10db5fbdf325b,7148 0.790984
5dd16ff2ba99fc7f,9738 0.77936
5dd2abb10105bcd3,14593 0.0506468
5dd332f382d67a0d,6043 0.0216233
5dd40327553fc794,3493 0.0234567
5dd494bc6684e3ab,3649 0.733047
5dd4d8da9c4da49f,3639 0.395353
5dd515f6e62b496a,3130 0.00787724
5dd6edb61afc7e41,1817 0.687104
5dd77e154693a578,4551 0.140395
5dd7a335f8197db8,3629 0.364534
5dd7f6679c5562c1,13676 0.305382
5dd8077efd71f98c,5523 0.132421
5dd8d086a892f536,862 0.503033
5dd95d5f552f107c,8987 0.802501
5dd9866df30a50ea,11008 0.410627
5ddad0009f6ca349,
5ddb26b557ae6fc2,623 0.983479
5ddbd00b78a85aa5,5702 0.547495
5ddccade78084699,
5ddcdd185b8e7791,11139 0.351073
5ddd378708572ba7,10524 0.62938
5ddd3b52b04e431f,12090 0.374669
5ddd6c6015c06cea,12076 0.300464
5dde4483f9b92c84,12090 0.012829
5dde6d276f0f1fe4,3518 0.263359
5ddf1567ab2b09b4,1403 0.659083
5ddf6e464a1a37c2,12090 0.0518799
5ddf82bda826ca2a,2430 0.175086
5de00d7fb0fd4e23,7285 0.44661
5de0aedf5acbb309,10267 0.699141
5de200552efabdd4,
5de42fe534172287,6125 0.441636
5de4c84ef9d5e880,14191 0.315102
5de599663d9261ea,13714 0.232743
5de6aa38f4c0cac6,660 0.146172
5de72e6cf4c29986,12090 0.587358
5de78c745838032f,1538 0.0294535
5de804170f628992,10267 0.876406
5de822aa68577b5a,12090 0.99903
5dea6ce65175354a,11838 0.21688
5deabc2fc8ba6ef7,1119 0.421952
5deadce7a0a6c9e1,14703 0.117095
5deaee393ad8c386,4678 0.912835
5deb00f406780596,9373 0.166382
5deb7249cf3486ab,4330 0.0328036
5dec128d40efae1a,2423 0.055826
5dec2ca2a72673c5,13332 0.551347
5deca0208bec4942,
5deca8d9d35b8857,14673 0.18804
5dee1627f472ddf6,4551 0.69109
5dee3ae5327a61b0,8493 0.836149
5dee972d1affbe26,13775 0.710252
5def3475e927baf8,12859 0.0557947
5defc3ef7e7dd3a8,3537 0.342235
5df0657cd87915ae,10125 0.251443
5df2bf53d2c7f257,6687 0.794214
5df2d9a700e41df4,11709 0.00475972
5df2eed1a0950f64,12609 0.866707
5df3a0e4d9e73a17,120 0.0112583
5df3d6cdf3a82671,9994 0.421465
5df4869e53c27624,3322 0.987498
5df50b943c5bdfdb,6651 0.286826
5df63f62051754f6,11466 0.451126
5df70025dc29dc33,13714 0.0157679
5df8149a21ee5e6a,12193 0.397351
5df85aae32c852b8,503 0.0390233
5df90e6d68e78986,1211 0.876769
5df9108a165a68bf,12353 0.310487
5df94a58ad2197fe,9446 0.349122
5dfa23410314bac7,13713 0.0123376
5dfaa258240c0b3b,12075 0.331123
5dfabab4f7f49a02,8365 0.114825
5dfae67d3406467c,3962 0.327662
5dfb82c4f67a680d,5435 0.647685
5dfbbdaf3d289411,5475 0.339153
5dfc50d72470a6f2,6051 0.686287
5dfc7c28bbc891b5,5312 0.771083
5dfc8efd8c6a71f3,12172 0.309808
5dfd21394188e314,12532 0.208339
5dfd8bca17c6ab80,14200 0.649235
5dfe2033f8a69da7,11543 0.212565
5dff28006f018fb7,8739 0.32643
5dff6764e2a3c13a,7420 0.190882
5dff9a86aa23dcb1,13170 0.146994
5e003b5be5c42bdf,10184 0.126611
5e00763aaf4a77aa,4551 0.99554
5e02084f1bd12f8e,9179 0.080672
5e028aadf5020d81,1203 0.984459
5e02a00ba1e6224b,13444 0.825406
5e02a65de8b58c39,449 0.25451
5e02c232921da970,1512 0.114571
5e0331bc4e2a5e73,7201 0.561022
5e037be117796feb,6051 0.0499756
5e03fb0de5e0c200,11671 0.69587
5e048985f704cc98,1430 0.0756417
5e0490a83b0ddc3e,6438 0.205971
